Transaction Amount,MCC,Transaction Type,Cardholder's Country,Merchant's Country,Transaction Currency,Transaction Time,Device Type,Distance (km),Merchant Reputation Score,Transaction Anomaly Score,Day of Week,Transaction Frequency,Credit Limit,Account Age (months),Age,Gender,Income,Fraud
184.22110534358038,4121,Withdrawal,CA,UK,AUD,18.12193589092031,Desktop,90.49768817816813,0.8028663723975461,0.11279829254780815,6,5.4621292653549816,7598.093725722425,65.37210810453456,64,Male,65842.40844612743,0
304.9380007165782,4121,Withdrawal,AU,AU,USD,18.070629304407294,Mobile,0.44016090037862776,0.38655787373149264,0.6509333115468848,3,4.887617146822252,6555.499203073801,102.26172210674085,90,Female,20161.1372119324,0
992.5864513830276,4121,Transfer,US,US,AUD,12.428287492485726,Tablet,0.03301592594764369,0.9594069962443619,0.7946797217760182,3,1.8947833542360837,8371.669112321375,97.09076679951163,91,Male,105704.71244415615,1
734.1090617886473,4121,Transfer,US,CA,AUD,21.377894204393314,Tablet,47.226346079521534,0.8001213503094223,0.9309018515532318,2,1.752470376049472,8457.23608510485,84.164173388748,46,Female,44547.73965299095,1
991.9401804819988,5499,Purchase,AU,US,CAD,14.11452475780795,Desktop,2.929370500537065,0.7057109565069435,0.8262444550743111,5,0.9590169878460303,9766.129042026367,72.93125099984047,61,Female,40619.456188139084,1
612.2410418276571,5499,Transfer,US,UK,AUD,22.020431245189695,Tablet,97.45325536623746,0.7600472059609774,0.17633427269116897,3,7.4258330082375545,9924.209153016223,74.44859720684866,37,Female,83029.52055876277,0
140.3543667913898,5499,Purchase,UK,UK,AUD,13.116538987978021,Tablet,22.206517454139195,0.444802991036633,0.5162866996789909,1,9.539651323276708,4855.880298094173,44.18645001018283,74,Male,78739.55999213904,0
511.3255661131841,5499,Transfer,CA,US,CAD,12.143173512480072,Desktop,47.26647293648447,0.8617973008795334,0.927288121932996,5,1.1357430213405673,8891.800051315759,101.06921194080124,91,Male,174721.99446633097,1
366.995481450398,5499,Withdrawal,UK,AU,USD,5.336472461047547,Mobile,6.113763001222361,0.6822871217636975,0.4915443838710072,1,5.480920663562591,2762.656992129373,74.51578490538404,73,Male,117281.03434980467,0
818.0602618229698,5499,Purchase,CA,CA,USD,13.07487969672492,Mobile,52.20484161712585,0.9676627277709393,0.8249493435497317,4,3.55017253053495,8310.11295177373,27.599839406742188,67,Female,172367.8113456025,1
690.4519245850005,5812,Purchase,US,UK,GBP,3.3740359499735275,Desktop,37.99561251474085,0.8056648757102278,0.7274699059234504,3,4.248969264066018,8516.855931902728,29.541350142635064,84,Female,37898.77428699442,1
200.47410837620137,5499,Purchase,US,UK,AUD,20.87256483022909,Mobile,4.466002887722375,0.7553420154341339,0.9964176708532309,6,6.495366860734041,2101.7799945672054,103.53075863901432,26,Male,77888.95131057237,0
514.720203975198,4121,Transfer,AU,US,CAD,16.22140532899904,Mobile,33.51242666962248,0.7212682934854172,0.3680708281149574,5,8.203950879420457,3715.4608466971213,75.45919793075407,39,Female,115512.62734467445,0
884.5720291724103,5499,Withdrawal,US,UK,GBP,23.84725076383061,Mobile,39.14360202228556,0.9493530965588597,0.897645818511305,2,0.6306475761093028,8084.930697635281,48.445791282923885,32,Female,39094.33318789002,1
563.1866063316606,7832,Purchase,US,UK,USD,2.2103382669725544,Tablet,98.992149127494,0.7885152413232493,0.9651474720483715,5,3.7127797278770003,8359.014476733588,23.26499034899922,88,Female,34330.84260171305,1
607.9373070495369,5499,Purchase,AU,CA,USD,5.776145996286885,Tablet,20.788587191937545,0.0120980216984522,0.38082579685052964,6,8.640683294461645,4187.518656997534,73.615700816179,45,Female,135666.3036602756,0
676.0973899123233,5812,Purchase,AU,AU,CAD,21.051806502387343,Tablet,54.47796153700997,0.8450628559919446,0.9203198212597322,4,3.926462875352898,8015.468263408587,22.932935222321102,71,Male,134228.4544526083,1
735.4192968634835,5812,Purchase,CA,CA,GBP,9.486098394454025,Mobile,98.73155491986286,0.7976326291138102,0.7083096691310694,1,4.834549652412236,9502.708265458186,56.949876714977826,44,Male,54490.146176328366,1
796.788887559973,4121,Withdrawal,US,AU,GBP,11.191271759565542,Tablet,79.20192079401352,0.799629078016146,0.8600660232862065,4,4.004312342788758,9492.009982121843,81.62375357470712,37,Male,53153.475533392426,1
965.6664010414848,7832,Transfer,CA,CA,CAD,20.655645297302804,Mobile,99.33675008820889,0.41950074021133854,0.556552138442311,0,5.655998303620057,8399.028157238765,68.28443668421336,74,Male,151634.69807271592,0
997.1884498588927,5812,Withdrawal,CA,US,CAD,12.523757398798853,Desktop,96.82983146601693,0.7936614229777386,0.822168317180716,3,4.873359856898253,8073.531984840329,110.72988811502593,53,Female,32227.6894895331,1
305.3091554041973,7832,Purchase,UK,UK,GBP,4.643420385944835,Mobile,48.95395420941543,0.10427775783154625,0.3321443914148098,2,2.4720146485766827,8790.9438827638,5.7268230203605075,29,Male,185420.06436856475,0
98.5744418923775,4121,Withdrawal,US,AU,USD,21.408722769834743,Tablet,69.63758498705658,0.8964374357187366,0.6942330820173632,1,7.673953844389302,6224.739539721384,34.29559022631694,52,Male,189310.318997697,0
684.5487934856448,5499,Purchase,US,US,AUD,0.7454797541528038,Mobile,11.04431269411511,0.5854700290228892,0.5479389042999192,4,4.1400723406310025,5127.765968785217,7.793246047319748,58,Female,175488.5414021568,0
841.5419984724589,5812,Transfer,UK,UK,USD,21.48951042344264,Tablet,44.11488250468019,0.8576750388416988,0.7330713266379558,2,1.4597749346938471,8334.063640415054,24.157903372558444,48,Male,50028.68681504625,1
717.0818473963874,7832,Transfer,CA,UK,CAD,1.2124854401360325,Tablet,80.90185422666974,0.7178910594111952,0.7267877477388083,3,3.748010285287726,8177.333892091972,15.75401696561815,60,Female,13192.33245703394,1
495.6817332011589,5499,Transfer,US,UK,GBP,15.980384750403076,Desktop,50.53353209771434,0.6771449373291631,0.19368908435925136,6,9.342935968524298,2148.5071449275056,88.18673361540753,82,Female,187971.25994679367,0
35.35413259410318,4121,Purchase,CA,CA,GBP,1.720305112208032,Desktop,70.26990328172319,0.2046916746217904,0.8298140368662335,2,2.2569803306463507,7892.918342054019,44.95573701403336,82,Male,75354.64719716714,0
909.4110816767032,5499,Withdrawal,UK,US,AUD,16.949111663161574,Tablet,74.57513299842769,0.6183403172799412,0.37630115939105635,3,2.791886391229003,9351.20431086774,111.08026827315945,60,Male,68977.95034778577,0
259.5212016184169,5499,Transfer,AU,US,GBP,0.8153117119908213,Mobile,25.346914124289388,0.1295857300099844,0.6550109940832629,3,3.3148783708907956,9550.608608078783,3.781948881356393,77,Male,59718.740229858384,0
716.2693771578391,7832,Purchase,CA,UK,AUD,20.2189854650589,Desktop,87.56993729425655,0.951613744240953,0.7450185373614654,3,2.7816220311385176,9240.412892883005,78.69797800835718,42,Female,56461.872879289076,1
696.1089493373073,5812,Purchase,US,AU,USD,11.182654822319634,Desktop,45.9822430909179,0.8612055071265833,0.7926716443645069,4,3.2599923971161693,8353.614289573614,116.49483123159311,40,Female,149565.12518391476,1
968.0965364331807,5499,Withdrawal,AU,US,USD,2.24289390405307,Tablet,21.018510362154373,0.9116012832760412,0.7454409409158977,6,0.9961391043075019,9675.930091654216,21.92480765739222,65,Male,182499.78941261096,1
849.491994535879,7832,Transfer,CA,CA,GBP,16.963666680243456,Mobile,86.54158817884438,0.7872530371749336,0.7030789918851056,3,4.074670417327069,8599.856558341986,53.64943540398424,75,Female,159350.70952769264,1
519.8757557649277,7832,Purchase,CA,AU,GBP,11.7429637800903,Desktop,41.781880610625365,0.7907420936849756,0.8610063154739718,2,2.4617053084139107,9227.14549685985,84.52489704926262,47,Male,138080.5135320847,1
719.6744014231101,5499,Withdrawal,AU,AU,CAD,4.582772613010629,Desktop,75.03124383797197,0.8184449010585404,0.7456018462398991,6,1.8240612737763224,8267.483327734348,76.34342191945697,99,Female,64673.93693417173,1
958.5128795086953,5499,Transfer,AU,AU,CAD,0.37613697332941864,Mobile,54.80330722215929,0.7544913397886369,0.9319152150322176,0,0.23006846386701973,8415.451774584966,68.35722853731482,56,Male,113923.06030594306,1
939.5594426226249,4121,Withdrawal,AU,AU,GBP,10.031958233412892,Desktop,38.18717522345004,0.7060409839581683,0.8695059005229065,2,3.1152940233502093,3918.449394375516,39.88397911947421,33,Female,55023.762798738,0
741.0518166632313,5812,Withdrawal,US,US,GBP,2.0551015374848536,Mobile,80.98764150385693,0.931637880707893,0.7930055109231319,4,4.195282248197177,9242.693472800425,87.65579447041524,94,Female,31186.34979932193,1
679.6103294722682,5812,Purchase,US,UK,USD,2.2600727579336928,Tablet,58.446993164461304,0.7464781102402526,0.7361450455712785,3,3.903805996556804,9108.618008348047,78.73737797113202,88,Male,32855.66285610026,1
745.4087701324161,5499,Purchase,CA,AU,GBP,6.415909160704245,Desktop,39.05621024270317,0.7146706532315312,0.907757698372687,6,4.25076643296692,9049.322881897184,20.373233967806424,55,Female,124716.12999525155,1
858.2783985854908,7832,Purchase,CA,CA,CAD,15.130999133818182,Tablet,10.959787033512702,0.8673399267506934,0.948712954713754,0,1.2316542362898724,8180.673056640403,115.72679702537785,44,Male,17311.135167593442,1
196.78687955672606,5499,Withdrawal,UK,CA,USD,12.71785460546278,Mobile,89.54453137667079,0.3303276893665543,0.5107671209361954,4,5.058327874811136,3921.0417502750784,67.12507616387421,92,Female,194918.35420268733,0
717.0146743274117,5499,Purchase,US,UK,AUD,1.6556953982083344,Tablet,3.5469585341666554,0.7403571275690675,0.826948429781359,1,0.5539206431606963,8708.631919497502,63.529930523272284,99,Male,199138.6280643397,1
584.8518957558049,5499,Withdrawal,CA,US,CAD,23.242350621419277,Tablet,86.31873483680562,0.8694684186683552,0.7269838589210164,1,2.5471467439519,9156.15482435481,101.94016463290887,46,Male,38390.691337391836,1
389.2886123997925,7832,Withdrawal,AU,UK,CAD,21.292048519070185,Tablet,35.996152488315545,0.505063784179996,0.1084259772831665,1,6.18582203690702,7377.889642654468,77.20920776484823,25,Male,91187.45784263345,0
761.3547693752229,5499,Purchase,AU,AU,USD,6.221411691483798,Mobile,63.93387635014059,0.7104835502966321,0.7195007106395132,0,2.335046038156607,9710.936260295055,9.863035106158655,95,Female,155934.44352554152,1
828.9087716427774,5499,Transfer,US,US,AUD,2.9361258230913903,Mobile,92.21997238356853,0.20189605613288986,0.5381041377360046,6,8.704735214963863,6150.589245498315,61.284135481040934,31,Male,191462.69712098112,0
357.39657336689567,5499,Transfer,AU,US,CAD,22.617668754167767,Mobile,15.170661550389841,0.4081646649015549,0.7764737717328682,2,5.690525422217907,5251.529565331641,93.89098265438759,20,Female,179351.02314408738,0
818.6869542134733,7832,Transfer,UK,AU,GBP,11.067402669136797,Mobile,56.69504756388102,0.8309172782440789,0.9037510237789866,0,0.9288023471450896,9230.63142248638,84.29763430105007,37,Male,58403.484939606235,1
617.8791185120208,5812,Withdrawal,CA,CA,CAD,7.468007154514459,Mobile,76.44328623701921,0.8107855279302486,0.864328386964821,6,0.8957013189468871,8045.367400813275,116.52147817298687,89,Female,26187.417423826875,1
926.103337576914,4121,Withdrawal,CA,AU,USD,11.768592843964498,Desktop,75.75838327190574,0.9015796723488531,0.9875587009059196,0,0.10556062761545026,9960.078035859593,3.9650372826257914,60,Male,64858.57854295469,1
582.2922963544851,4121,Withdrawal,CA,UK,USD,18.545859469113893,Desktop,52.563191459950396,0.8538271846767347,0.9650234082721916,6,2.4612228856020772,8779.620067362273,32.085055840207815,55,Female,93075.11418893849,1
75.47609303609106,5812,Purchase,US,AU,USD,4.041247159273308,Desktop,62.47394599064581,0.9702350624280206,0.2914163717463696,0,9.682044748944163,8214.731016158461,66.34961829760863,23,Female,78388.28027041766,0
864.7289013239722,5499,Withdrawal,AU,CA,CAD,18.419900004223372,Tablet,75.75269941328445,0.7766302285944403,0.9575747758106886,1,2.284892824604527,9560.710935897507,74.71928608346916,91,Female,157035.13335093888,1
772.4725245273607,7832,Purchase,UK,AU,AUD,17.98672291041277,Tablet,84.10276377574118,0.4836503791761352,0.7065547939299027,5,0.7953922139734726,7704.318405546998,33.64836232302155,61,Male,58979.698700681554,0
199.51696585263824,5499,Purchase,US,UK,GBP,12.944356916181114,Mobile,76.18130968758638,0.9950517532750057,0.07424487497093812,6,0.19825662874429106,9536.736963199208,99.38939829872784,25,Male,173141.05199000947,0
721.3070790407551,7832,Transfer,CA,UK,USD,20.78021492998996,Mobile,35.40049431812427,0.9537538150322076,0.8712431197722765,6,2.6773591463452977,8400.32185518181,20.55738735700553,67,Female,52870.54124528898,1
815.6459670263794,5812,Transfer,UK,CA,AUD,3.171441076076653,Desktop,99.67264010577331,0.06885753760754154,0.49864368137318815,6,6.8531442289094135,1805.9917306941904,1.1010440449844583,44,Female,78656.88853810057,0
707.1504865037695,5812,Transfer,CA,UK,GBP,14.291496159976155,Mobile,43.45026937193044,0.11771819908262737,0.6158697855603088,2,7.108790854949284,3090.6859268343305,114.33457640675942,70,Female,95083.7228671733,0
766.7102454516703,4121,Purchase,CA,UK,USD,10.784233260043719,Tablet,2.446470275893342,0.7656422953020512,0.9783332554502087,5,4.427049584122665,9934.237217565185,47.59525853718187,64,Male,65331.447084716194,1
506.5990411906113,7832,Purchase,US,AU,GBP,10.13501070805996,Mobile,36.2616951585462,0.7547660047651268,0.8570310632272782,5,0.18036657048125293,9871.917454111728,114.94128631377514,31,Male,155610.7250325143,1
74.97060708235627,7832,Purchase,CA,US,GBP,6.06146571046861,Desktop,12.778295457384326,0.8431836266573511,0.4838849106970561,0,2.8549131542405237,1556.7236355260563,34.073860441081656,76,Female,87813.97016921832,0
359.10726281572835,5499,Withdrawal,UK,UK,AUD,8.934711763437793,Mobile,12.1442615728375,0.8982696496338443,0.6596079889275789,2,1.6712890639149047,1458.402218701604,8.550387580615881,86,Male,178534.89695091225,0
522.712993114924,7832,Purchase,CA,UK,GBP,2.595618144567978,Tablet,28.153504010689435,0.8051216541130846,0.849520093405844,5,0.5370512284791218,9222.07130875338,92.92983294180975,96,Male,193081.84512173178,1
963.5125446583495,5812,Transfer,AU,CA,USD,6.038375274355805,Desktop,5.337549417726084,0.7661159317047701,0.7093064823117926,3,2.7504614064930974,9553.10184328046,100.46252428725809,30,Male,173363.3589835537,1
711.3187000230793,7832,Transfer,CA,CA,AUD,6.527162586673982,Mobile,68.8512188409563,0.740929968857371,0.8255279271700897,0,4.785311653250211,9543.10444566913,59.55834096286867,43,Male,109298.7827325334,1
331.5671268277965,7832,Purchase,US,AU,CAD,17.296028819043347,Tablet,7.398888420190508,0.0665719473024351,0.48418954202017717,0,1.6793713585755965,6178.315662793407,9.788190481165891,64,Male,106863.59649662656,0
648.9970925949262,7832,Purchase,UK,AU,CAD,1.1652102530127157,Desktop,20.32895554359562,0.9350137390924513,0.8065610506818238,0,0.8448192509815539,8818.900509016212,78.8419549218272,98,Female,51015.802983316884,1
941.0594167412462,5499,Transfer,US,UK,AUD,15.628615395620656,Desktop,9.289971449411938,0.8677460162731038,0.786308900243545,3,2.3305900012692633,8217.703852960625,22.675132962543717,45,Female,122532.75586995397,1
325.8581387047203,5499,Purchase,AU,US,CAD,5.313837835036557,Tablet,6.316773090303107,0.11819681051498543,0.34394497870199514,3,1.62139118924303,5979.577743828483,102.07640423059782,70,Male,191017.88783361932,0
921.8203081396391,7832,Transfer,CA,US,GBP,1.9646761419910543,Mobile,26.775166553954165,0.7471150535153752,0.8956774438085824,1,3.977030644922437,9749.082913903514,33.60875122552075,56,Female,25315.240252944313,1
672.7172161497243,5812,Withdrawal,US,AU,USD,7.219347866050419,Mobile,57.189896766036995,0.9431124529950079,0.8499916714674753,4,2.054762065625624,9588.868136194144,101.8770604473574,45,Male,152966.908725565,1
631.8337876603864,5499,Transfer,US,CA,GBP,5.387348866286467,Mobile,96.46855564468417,0.8106878648121496,0.8785160614386991,2,4.203602652962157,8331.659674858667,51.804020485328806,76,Female,175212.5153215319,1
830.2816259928318,5499,Withdrawal,US,UK,AUD,13.2487770201564,Desktop,87.55566543496063,0.8070783927264218,0.7285250288825394,4,4.765475790460506,8434.112458649972,71.98205287052993,43,Male,197473.662054173,1
861.0151738189442,5499,Purchase,US,UK,USD,8.577033682751097,Desktop,87.59339254453248,0.7842122812975445,0.7398234786657286,0,4.6187689948033,8958.114583859422,94.957939501695,64,Male,73603.96599571678,1
723.8053910971506,4121,Purchase,AU,US,AUD,23.18384981779983,Mobile,17.606703603765762,0.7257286789502662,0.7666914162036504,5,3.4674462344606494,9194.27500086136,5.812269914968828,60,Male,77559.08778464836,1
761.0242635682805,5499,Withdrawal,AU,AU,AUD,23.125190385380414,Desktop,26.49071934978201,0.9371895488758545,0.9649764996488268,0,7.034897366927644,7456.100665568128,98.7187547365844,23,Female,53657.29591485833,0
642.820174831814,5812,Purchase,CA,US,AUD,10.649166458885748,Desktop,7.63933167953057,0.9200966982871267,0.8936869491190578,5,0.3395712954178365,9044.985664775782,17.499116970094214,51,Female,159922.08893643678,1
550.31944596099,5499,Withdrawal,CA,US,GBP,19.08209905584623,Tablet,77.84683399151851,0.7750854424809893,0.8357875547488226,1,1.7688212167924378,8124.784914882503,43.65178426915539,49,Female,36607.524085122495,1
494.30180076802634,5812,Purchase,UK,AU,USD,0.3184449806610008,Mobile,6.981630148556195,0.852806111090902,0.03841789419578545,6,6.350358297441957,5065.121460579208,57.26094258321651,48,Male,60875.722646665825,0
637.3650179131346,4121,Transfer,AU,CA,USD,13.147478033395263,Mobile,55.66956708208532,0.8043069565268178,0.7486171192358027,4,0.7978950000863144,8176.391570089368,107.55576345656681,60,Male,66099.84797639007,1
428.1134773401911,5499,Purchase,US,UK,USD,17.8391801353675,Mobile,24.787557232395073,0.7664050235684422,0.40117542113921867,6,0.05793505405566668,3787.575398969745,3.67043471957534,80,Female,81236.8175574815,0
719.8598844107506,5499,Transfer,US,CA,GBP,5.206637409776062,Desktop,24.344563402874474,0.7938551575347486,0.8734056522207739,6,2.371177985049231,8442.603524159147,67.54511038731746,57,Female,90116.33168626665,1
945.9968166246778,5499,Transfer,UK,AU,CAD,1.46812212398265,Desktop,99.07250552476052,0.9865854668161447,0.8152256979161876,0,4.018701775253818,8447.871166407293,77.46017750742494,88,Male,116214.74330817067,1
32.39775650104752,5499,Withdrawal,US,AU,GBP,3.7420544617549414,Desktop,75.67798069785374,0.9238466241926959,0.5196888391436498,4,8.865056363932664,5403.979721641854,38.673294782789746,97,Male,190190.931084584,0
636.7740008525166,7832,Purchase,UK,UK,GBP,10.604354092172569,Mobile,83.69393582910502,0.6354830155464882,0.2853995774458675,1,9.339447232273587,9631.420045608214,35.567925785825715,53,Male,56983.15204605197,0
791.1029498330188,5812,Withdrawal,CA,CA,AUD,12.152914098150287,Desktop,57.198268534401265,0.9126641922169454,0.713255908514806,4,1.5850980290904826,8864.653546433825,59.36582986274564,97,Female,158051.9118958746,1
509.0621204735381,5499,Purchase,AU,UK,USD,9.141242930610442,Mobile,87.10142873937492,0.8952948141563388,0.60453978075227,5,0.2941278455725804,7926.296688251709,23.264949725896038,83,Male,138514.15488499426,0
907.6589074521669,5499,Transfer,UK,US,USD,10.55937040901712,Desktop,64.54905391663529,0.7924877273700713,0.5534845462146661,2,0.04044434520026785,9821.262595270064,56.70615262299014,72,Male,32049.543652040844,0
250.04293691972606,7832,Transfer,US,US,CAD,11.28563903062275,Mobile,94.61737047963453,0.7508777765144898,0.18857466159058278,6,9.130435553503407,9982.142342420131,92.03801349532755,89,Male,163971.58275848604,0
592.3105658170134,4121,Purchase,UK,US,CAD,18.46647987842631,Tablet,28.133858604563677,0.741448297623699,0.9772317416618101,1,3.1761632542113083,8447.857456657557,101.60206499510126,67,Male,27216.23812967433,1
822.3993853693539,4121,Purchase,CA,CA,AUD,2.5258055538636572,Desktop,59.5319545782895,0.9614533784894662,0.7203818661646126,4,1.9973326578463735,8123.408743849604,46.83420480296919,72,Female,150395.98363262962,1
715.259526211956,7832,Withdrawal,US,US,USD,18.454811211825504,Mobile,69.01313479368922,0.7090981574103202,0.8109116132475114,0,4.8378677232673475,9663.116508511714,74.45890386409857,55,Male,145999.48159517327,1
890.1528781414645,7832,Purchase,CA,UK,CAD,16.527055255079954,Tablet,39.29373050278067,0.7690027838157576,0.8011158410213174,3,4.757150226856697,8282.969206498288,1.0024416373465017,98,Female,140986.35371104287,1
506.4031508256247,7832,Purchase,CA,CA,CAD,17.799859427431635,Tablet,87.97079824040533,0.9277367301552032,0.9560947672720712,3,0.8632677392750715,9140.684546456308,66.49194555690282,41,Male,62571.54526301456,1
162.06006596675041,5499,Purchase,UK,UK,USD,17.627241261007747,Desktop,97.98031631041543,0.26498077291688305,0.21608034978485458,1,4.066686637359226,8277.675645188127,117.05312034170629,38,Female,118939.7280031242,0
929.7679546902305,5499,Withdrawal,CA,AU,GBP,11.294203579242808,Mobile,49.37694913726616,0.6613482063119197,0.0630983154016963,3,7.75580201527235,2338.1507345390282,38.159538232184154,18,Female,154699.78025200954,0
808.3122591848526,5499,Purchase,US,CA,CAD,5.073604429461601,Desktop,39.06406548043391,0.6080704476990816,0.05613826684689882,2,6.888392243178938,4449.958978536855,71.77835878090028,55,Female,131142.46953641818,0
633.770352753913,5499,Transfer,CA,UK,USD,12.879093703243296,Tablet,47.19379285564587,0.10814959801326263,0.4441662294211004,1,5.173080927942331,1620.2096193509321,91.71175525982795,77,Female,162818.08690349307,0
624.5211428227714,5499,Withdrawal,CA,UK,CAD,22.99156928661839,Desktop,85.27367457319316,0.8596939423161836,0.7371182124542057,0,2.5441285091976056,9920.828116343888,73.46302949776748,76,Male,140697.64933592855,1
627.9601160030942,5499,Withdrawal,UK,CA,AUD,14.124616353440729,Mobile,64.54684255181677,0.8048937077260332,0.7310290798438759,0,0.40786572435453305,8786.168197898003,50.80149648555389,74,Female,62145.47873752398,1
757.2050817495619,5499,Transfer,CA,AU,CAD,0.2651314851066626,Tablet,4.477237251809507,0.873710303403832,0.7361033349805469,1,0.3581935924419183,8028.414014557581,19.15649322383424,71,Female,39080.74351639622,1
892.6664394914878,7832,Transfer,AU,CA,USD,1.4330617170333753,Desktop,54.216991044571486,0.5970620209428874,0.2624365637683076,3,6.917299277936898,4055.1533981465773,56.18046629752946,99,Male,130076.00740614772,0
588.5268828400707,4121,Transfer,UK,US,CAD,23.828722406485255,Desktop,1.7300122740969814,0.8113175581032248,0.80390353961277,3,0.9817654396930314,8164.847815472316,36.079320892252404,89,Female,154354.09236543707,1
759.093236506091,5499,Purchase,UK,US,AUD,1.726712621746569,Desktop,77.85353710034055,0.8514556168381491,0.8518708991829765,0,2.84717544931607,8498.955228395422,83.81451436259441,49,Female,37041.36094947033,1
568.7676352920847,5812,Transfer,US,AU,AUD,1.1050838410775654,Desktop,32.83122735424637,0.9091352555417156,0.8077073574186503,2,2.4227464074078315,9173.989938364803,53.58761935802272,98,Male,43215.886993860106,1
968.5820047393228,7832,Purchase,US,UK,CAD,8.47258246460773,Desktop,47.200748211732936,0.9099119283851611,0.8355250223017778,5,1.325306541928326,9186.449750044938,102.13569198827126,37,Female,12293.175979097188,1
634.7526326498213,4121,Withdrawal,US,UK,CAD,23.26361287846408,Tablet,79.8678105907632,0.9347349261791922,0.8016230775925294,3,2.068457724339046,8430.195644706017,24.005369990287992,36,Male,111032.34439681089,1
704.409235688708,4121,Withdrawal,US,UK,AUD,7.648203689588777,Tablet,4.644881728576156,0.7345647077862673,0.8463857659988886,2,2.5601607069990577,9926.041325543727,50.708694524375254,64,Female,113035.29907196468,1
642.694532320906,5499,Transfer,AU,CA,AUD,9.837219141006496,Mobile,15.854153559161045,0.8662536196680317,0.9617625346088206,6,3.4304291026164444,8021.276225881725,67.34309219098218,47,Female,105014.40044174688,1
818.1967511565706,4121,Purchase,UK,CA,GBP,15.217849469005573,Desktop,39.796037644511486,0.5007055904938853,0.8296198274694436,3,5.935758362989397,4468.950254631212,15.995746447367129,86,Female,70041.90357422593,0
860.869852673087,5499,Transfer,CA,AU,GBP,0.5786841438335477,Mobile,22.99251635455606,0.3837153495003267,0.49490789632709375,5,1.8267852087473346,2205.483965230164,70.96129926230418,65,Male,91284.13455350256,0
938.9110354912932,5499,Transfer,US,US,AUD,21.546325860460513,Tablet,33.79014257750631,0.9870476679773212,0.9577076920231709,1,3.487837056947783,9223.739598001477,35.619647233981546,71,Female,155584.9863827708,1
